num_zones,num_iterations,occSch,hc,cc,bb,fn,lt,eq,RM4534_sensor,RM4532_sensor,RM4530_sensor,RM4528_sensor,RM4527_sensor,RM4525_sensor,RM4523_sensor,RM4522_sensor,RM4521_sensor,RM4514D_sensor,RM4514C_sensor,RM4514_sensor,RM4514B_sensor,RM4514A_sensor,RM4520_sensor,RM4524_sensor,RM4526_sensor,RM4535_sensor,RM4533_sensor,RM4537_sensor,RM4536_sensor,RM4539_sensor,RM4541_sensor,RM4543_sensor,RM4513_sensor,RM4500_sensor,RM4534_co2,RM4532_co2,RM4530_co2,RM4528_co2,RM4527_co2,RM4525_co2,RM4523_co2,RM4522_co2,RM4521_co2,RM4514D_co2,RM4514C_co2,RM4514_co2,RM4514B_co2,RM4514A_co2,RM4520_co2,RM4524_co2,RM4526_co2,RM4535_co2,RM4533_co2,RM4537_co2,RM4536_co2,RM4539_co2,RM4541_co2,RM4543_co2,RM4513_co2,RM4500_co2,RM4534_Tza,RM4532_Tza,RM4530_Tza,RM4528_Tza,RM4527_Tza,RM4525_Tza,RM4523_Tza,RM4522_Tza,RM4521_Tza,RM4514D_Tza,RM4514C_Tza,RM4514_Tza,RM4514B_Tza,RM4514A_Tza,RM4520_Tza,RM4524_Tza,RM4526_Tza,RM4535_Tza,RM4533_Tza,RM4537_Tza,RM4536_Tza,RM4539_Tza,RM4541_Tza,RM4543_Tza,RM4513_Tza,RM4500_Tza
1,2,1,43.98414097,81.2008333,105.8198504,15.89665562,52.03923996,53.7948,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.75,0,0,0,0,0,0,271.25,16,373.25,218.5,322.25,633.75,30,306.5,42.25,133.5,30,1498.25,400.75,539,831,1084.5,209.25,60,1082,2152.5,346.25,756.75,367.25,752.25,380.75,0
1,2,2,43.25160076,66.0604965,102.276199,15.21694534,49.54538951,47.034,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,0,0,0,0,0,0,112,90,215,7,245,677.25,259,181,22.75,54.5,64.25,467,121,356.75,50.75,87.75,80,51.5,1105.25,2156.5,695.5,622.75,1421.75,232.25,548.25,0
1,2,3,42.82707295,71.93240059,99.25918531,15.01891027,54.64544429,58.09212,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25,94.5,75,4.5,258.25,512.75,438.75,15.75,96.5,8.5,36.75,240.75,10,26.5,215,309.25,362.5,33.75,2714.75,242.25,482,191.75,350.75,338.25,639,0
1,2,4,51.20251112,85.40492898,100.3659785,16.1870452,59.64946351,77.95764,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,117.5,100.5,13.25,215,205,199,103.75,148.5,33.75,273,142.25,145,176.75,341.75,189.5,432.75,9.25,38,1064.25,1149,1526.75,291,111.25,464.5,322.75,0
1,2,5,46.96478811,91.5675455,97.69507858,17.2462947,56.52316742,112.51224,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,189.25,77,6.5,262,422,265.75,622.5,58,16.5,8.5,179.5,190.75,198.75,47.25,506.25,164.25,583,373,857.5,636.25,1956.5,820.75,573,353.5,2184.75,0
1,2,6,50.50248973,84.35776863,103.9331638,17.44691452,55.66727994,65.53116,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,73.25,81.25,233.5,301.75,763.75,77.5,447.5,8.5,388.25,206.5,171.5,83,571.5,337.25,710.25,437,325,3120.25,363.25,542.25,1328.75,196.75,335.5,342.75,0
1,2,7,41.80393407,74.51560723,104.834574,15.55385361,47.69887131,45.95184,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,0,0,0,0,11,29.75,584.25,10.75,256.25,623.5,540.25,200.5,242,422.25,32.5,286,296.25,68.75,468.25,91.5,306.75,35.75,1063,1700.25,338.75,793.75,778.75,737,514,0
1,2,8,46.74935447,72.86163976,107.0383847,15.45687741,49.44895608,42.8895,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.25,80.75,45.5,9,354.25,1936.75,134.25,55.25,30,213.75,30.75,305.75,424,7.5,144,88.75,380,44.75,792.25,336,731,207.5,303.5,766,572.25,0
1,2,9,44.20026465,74.5736438,100.667235,16.29353883,51.36563081,72.50256,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.5,71,9,280.25,18,755,414.5,296.25,32,594,328.75,464,60.75,264.5,313,426,30.75,632.75,1017,591,985.75,1497.75,445.25,513.5,461.25,0
1,2,10,39.60338408,71.81157974,100.6883065,15.37969806,50.38159485,56.42838,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.5,0,0,0,0,0,0,11.75,62,29.25,58.75,184,563.5,63,40.75,119.75,43.75,3,302,137.75,255.25,575,353.5,665.25,359.75,811.25,1009.25,535.5,184,518.25,690.25,1885.5,0
1,3,1,47.95449759,75.59775267,104.2633472,15.3859342,52.03923996,53.7948,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.75,0,0,0,0,0,0,198.25,22.5,88.25,162,204,464.25,29,188.5,27,88,15,1204.75,259.25,368,577.75,720.5,169.25,53.25,929.25,2157.5,249,560,261.75,542.25,320,0
1,3,2,42.19065283,67.29615278,103.7568924,15.44169232,49.54538951,47.034,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.75,0,0,0,0,0,0,87,299.5,89.5,8,246.75,700,280,193.5,23.25,51.5,67,455.5,118.5,352.75,53.25,89,89.75,47.75,1109.25,2153.5,711,607.25,1511.75,216.25,548.5,0
1,3,3,44.23126536,79.99215698,102.4194801,15.65171363,54.64544429,58.09212,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,616,40,10.75,520.25,825.75,758.75,33.25,149,32,66.75,342.5,12,31.5,361.75,579.5,659,33.25,3172,292.75,567.75,225.25,497,363.25,896.25,0
1,3,4,46.1929825,95.97721802,104.080559,17.26717977,59.64946351,77.95764,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,201,650.75,9.5,437.75,412.75,375.75,201.25,261.5,67.75,554.5,288.25,307,589.75,732.5,310.25,713.25,14.75,39.25,1121.5,1166,1871,471.5,285.25,734.5,381.5,0
1,3,5,46.06250918,95.3929093,99.1364946,17.75011705,56.52316742,112.51224,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,0,0,0,0,273.5,248.75,2.75,329.5,566.75,358,795.75,78.25,26.25,11.75,272.25,293.75,302.75,73.5,615.75,231,695,434.75,995,656.25,1947,819.25,711.25,542.5,2455,0
1,3,6,54.12176425,86.07389953,105.0757254,17.75127709,55.66727994,65.53116,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.25,184,16.75,257.75,324.5,876.5,83,499.75,7.5,443.25,260.75,209,102.75,711.25,389.25,849.25,491.75,352.5,3206.75,400.5,567,1329.75,260.75,417.75,377.75,0
1,3,7,43.1202341,68.31088808,102.5521369,15.07062913,47.69887131,45.95184,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,6.5,51.25,87.5,5,157.5,377.75,324.5,132.75,139.25,269.25,23,181.25,171,52.75,325.25,71.25,215.5,34.25,835.75,1538,230.5,803.5,494,401,384,0
1,3,8,42.83329772,75.50692625,108.0853533,15.76456306,49.44895608,42.8895,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.75,239.5,20.75,9.75,413.75,2051,178.5,71,35.75,298.75,34.5,377.75,543.25,10.25,182.25,117.25,460.75,44.25,817,415.25,870.5,240.75,348.75,947.25,702.25,0
1,3,9,40.77957535,77.293498,101.5209114,16.54716169,51.36563081,72.50256,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.25,185.25,6.75,326.25,18,859.25,480.75,336.25,38.5,722.25,356.5,484,71,347.25,362.75,511.5,30,726.5,1060.5,595.75,1014,1619.25,493,610.75,531.5,0
1,3,10,41.66481127,77.16009403,102.174894,15.64428665,50.38159485,56.42838,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.25,0,0,0,0,0,0,12.25,489.75,16.25,68.5,266.5,630.5,139.25,48.75,165.25,77.75,5,376.25,237.75,383.5,859.25,424.25,955,485.75,847.5,1009.25,576.5,256.25,559.75,926.5,2372.75,0
1,4,1,45.3948294,78.48455657,104.9568359,15.63350138,52.03923996,53.7948,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,0,0,0,0,0,0,229,23.5,314,64.75,270,536.25,31.75,262,27.25,115.75,17.25,1375.25,343.75,460.75,711.25,899,182.75,56.25,1006.25,2153.75,304,660.25,334.75,644,341,0
1,4,2,42.11607197,71.58216228,105.18598,15.88061612,49.54538951,47.034,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5,0,0,0,0,0,0,150.75,398.75,272,5.25,318.75,885.75,361.25,298,27.25,78.75,99.25,486.5,187.25,508.25,70,112.75,93.75,60.75,1125.5,2147.75,877.25,642,1741.25,371.25,727,0
1,4,3,44.35880261,82.61767322,103.2452331,15.88139039,54.64544429,58.09212,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.75,663,113,3.25,539.5,896.25,819.25,41.5,191,32.25,75.75,401.75,13.75,33,410.5,632.75,704.75,37.25,3211,319.5,595.5,249.25,556,392.75,948.75,0
1,4,4,51.00400685,90.51566695,101.5892516,16.5364065,59.64946351,77.95764,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,139.5,422,13.25,94.25,273.5,267.25,135.5,202.75,37.25,426.75,215.75,204.5,330.25,492.75,239.25,545.75,14.25,37.75,1094,1149.5,1605.75,371.5,165.5,542.5,359,0
1,4,5,45.25831244,91.83997738,97.60372972,17.26884926,56.52316742,112.51224,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,0,0,0,0,200,189,4.25,81,393,277.25,620.25,65,19.75,7.5,212,226,201,61.5,478,193.25,497.5,375,896,639.75,1954.5,819.25,564,417.75,2102.75,0
1,4,6,53.19891154,84.00906035,103.732371,17.27452876,55.66727994,65.53116,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.5,160.5,64.75,87.25,269.75,715.25,68.25,451,7.25,369.25,189.75,141.75,71.75,564.5,306,669.5,417.5,325.25,3074.25,301.25,519,1317.25,184.75,298.75,321.75,0
1,4,7,42.52072797,76.50913826,105.2508008,15.67981457,47.69887131,45.95184,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,12,77,621,2.75,279.25,652.5,562,225.5,263,436.75,38.25,312,310,71.5,500.5,101.25,316.25,36.75,1088,1727.75,356,797.25,807.25,771.25,551.5,0
1,4,8,42.55507088,77.45538655,108.3325582,15.86667021,49.44895608,42.8895,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.5,248.5,58,5.75,428.5,2108.25,198.5,75,38.75,327.25,36.75,404,582.75,11.5,192.75,124.75,495,43.75,824.5,435,897.5,249.5,368.5,986.75,752.75,0
1,4,9,41.87725849,74.22439582,100.0777516,16.16748463,51.36563081,72.50256,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.25,161.75,9.25,84,22.75,746.25,392.75,265.75,28.75,563.5,282.75,466.25,56.5,240.75,277.75,397.5,28.75,621,1011.5,594.25,998,1403.5,425.25,475.25,449.25,0
1,4,10,43.99175959,77.28307705,102.2436394,15.64755874,50.38159485,56.42838,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.25,0,0,0,0,0,0,12.25,509,40.75,32.25,269.25,621.5,152,48.75,172,80,6.75,371,235,393.75,881.5,432,965.75,499.5,840.25,1009.5,583.25,267.75,542,901.75,2373.5,0
1,5,1,47.58616115,80.52669859,105.013044,15.66497572,52.03923996,53.7948,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,236.75,23.25,307.75,175.25,102.25,504,31.25,261,31,114.25,23.25,1440,336,460,745.25,904,166.25,60,980.5,2157.75,277.75,658.25,330.5,583.25,328.5,0
1,5,2,41.68256584,71.39922978,104.2776147,15.6486101,49.54538951,47.034,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.25,0,0,0,0,0,0,143.75,365.5,238.5,11.25,91.5,801.25,313.5,251.25,22.75,75.5,60.75,465.5,153.25,438.5,66.75,85.25,87,59.5,1129.5,2150.25,794.5,624.75,1589.5,298.25,674,0
1,5,3,44.03115452,78.32973689,102.1789084,15.64874877,54.64544429,58.09212,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.25,399.75,103.25,5.5,61.5,734.75,607.75,33.25,134,29,57.25,322.75,11,30,312.75,401.25,484,36.5,3068.5,269.5,540.25,222.25,502,385.75,885.75,0
1,5,4,52.72352027,94.42943457,102.7557867,16.75076423,59.64946351,77.95764,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,175.25,513,14.75,331,89.5,204,136,189.25,46,486.25,244.5,193.5,437.25,565.5,274.5,518,14.75,41.5,1094.5,1145.75,1749.75,334,182.5,521.75,317.5,0
1,5,5,50.75201496,91.74142804,97.10883519,17.14640173,56.52316742,112.51224,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,0,0,0,0,173.75,162,4.5,208.75,82.75,200.5,499,55.25,10.5,8,152.5,186.75,162.5,51.5,436.5,157.75,359.5,327.75,732.5,638.5,1963.75,829.75,423,253.75,1845.75,0
1,5,6,55.1050548,86.34299937,103.7910876,17.359168,55.66727994,65.53116,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.75,174,74.25,213.5,102.25,721.25,76.75,441.75,5,347,201.75,153,70,596.5,324,589,413.5,336.5,3125.25,314,502.75,1329.5,208.5,283,332.75,0
1,5,7,44.43359319,76.45355817,104.3908497,15.49437987,47.69887131,45.95184,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,0,0,0,0,9.25,66.75,556.75,10.5,86.75,526.5,474.75,184,221,388.25,27.25,262.75,255.25,66.5,408.75,88.25,282.75,36.75,989.25,1680.5,288.25,795.75,707.75,603.75,463.5,0
1,5,8,48.35565148,75.6991712,106.9033466,15.43195907,49.44895608,42.8895,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,207,44.25,7.75,93.5,1936.5,152.25,73.5,32.75,205.75,41.25,280,488.25,11.5,172.75,92.5,409.25,44.75,797.25,292.5,622.25,190,321.25,661.5,567.25,0
1,5,9,41.53321673,82.32068351,101.8939564,16.7321493,51.36563081,72.50256,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,233,13.5,376.25,7.5,919,576.5,412,41.5,810.25,379.25,490.25,78.5,381.75,437.25,564.75,31.5,861.75,1145.25,599.75,1012.75,1750.25,521.75,634.75,586.75,0
1,5,10,43.40552797,78.29850633,101.2506167,15.43086469,50.38159485,56.42838,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,12.5,466.5,32,66.5,91.75,513,115.5,39.25,146.25,65.25,5,277.5,164.25,335.75,812,388.75,896.75,506,790,1010.75,546.5,226.75,483.25,766.5,2263.5,0
1,6,1,43.9358514,87.68070972,103.602962,15.34808748,52.03923996,53.7948,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0,0,0,330.5,26.75,389.25,246.5,341.5,214.25,32.75,295.5,52,136.25,51.75,1563.75,391,610,939.25,1100.25,194.75,73.25,1041.75,2156,326.25,714,391.25,601.5,311,0
1,6,2,39.16398208,73.30398776,100.9505646,14.92483744,49.54538951,47.034,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,186.5,430,265.25,14,329.75,231.25,374.25,299,30.5,88.25,72.75,443.5,175.5,532.25,87.75,116.75,94,97.5,1151.75,2154.25,757,587,1722,265.25,671.5,0
