num_zones,num_iterations,occSch,hc,cc,bb,fn,lt,eq,RM4534_sensor,RM4532_sensor,RM4530_sensor,RM4528_sensor,RM4527_sensor,RM4525_sensor,RM4523_sensor,RM4522_sensor,RM4521_sensor,RM4514D_sensor,RM4514C_sensor,RM4514_sensor,RM4514B_sensor,RM4514A_sensor,RM4520_sensor,RM4524_sensor,RM4526_sensor,RM4535_sensor,RM4533_sensor,RM4537_sensor,RM4536_sensor,RM4539_sensor,RM4541_sensor,RM4543_sensor,RM4513_sensor,RM4500_sensor,RM4534_co2,RM4532_co2,RM4530_co2,RM4528_co2,RM4527_co2,RM4525_co2,RM4523_co2,RM4522_co2,RM4521_co2,RM4514D_co2,RM4514C_co2,RM4514_co2,RM4514B_co2,RM4514A_co2,RM4520_co2,RM4524_co2,RM4526_co2,RM4535_co2,RM4533_co2,RM4537_co2,RM4536_co2,RM4539_co2,RM4541_co2,RM4543_co2,RM4513_co2,RM4500_co2,RM4534_Tza,RM4532_Tza,RM4530_Tza,RM4528_Tza,RM4527_Tza,RM4525_Tza,RM4523_Tza,RM4522_Tza,RM4521_Tza,RM4514D_Tza,RM4514C_Tza,RM4514_Tza,RM4514B_Tza,RM4514A_Tza,RM4520_Tza,RM4524_Tza,RM4526_Tza,RM4535_Tza,RM4533_Tza,RM4537_Tza,RM4536_Tza,RM4539_Tza,RM4541_Tza,RM4543_Tza,RM4513_Tza,RM4500_Tza
1,2,1,28.45887447,95.57969888,129.7753067,21.20800382,52.03923996,53.7948,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,69.75,13.25,84.5,59,91.25,270,26,64.25,11.25,19.75,5.5,191.5,21.75,62.5,146.25,147.5,90.5,38.75,588.75,2168.5,198.5,242.5,148.75,118,300.5,0
1,2,2,28.88609792,87.05067336,131.385588,20.56622549,49.54538951,47.034,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,44.75,75.75,83,5,86.25,420,112.5,58,12,21.75,17,432.25,13.25,66.5,30.5,53.25,52.25,39.25,1059,2166.25,386.25,550.75,468,28.5,273.75,0
1,2,3,29.46086713,98.29949388,129.0561578,20.3217116,54.64544429,58.09212,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,74.25,35.25,2.75,56,402,164.25,9.75,55.25,5,12,161.75,3.25,24,110.75,118.75,140.75,25,2063.5,231,452.25,127.5,190.5,327.75,460.75,0
1,2,4,34.59766296,113.7798198,124.4724553,21.44666564,59.64946351,77.95764,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,74.25,83,8.5,86.25,84.75,93,62.25,61.5,11.25,35,66.25,40.25,22.5,76,112.75,114.5,7.5,31.5,1013.5,1159.25,1015.75,111,47,322.75,300,0
1,2,5,29.7420043,118.4692738,122.3322516,22.04770577,56.52316742,112.51224,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,64.75,60.5,2.5,72.5,73.75,143.75,169.5,11.5,5,4.25,56,36.25,21.25,28.5,99.75,72.75,109.25,81.25,436.25,623.5,1981.75,834.5,200.25,27.5,701.5,0
1,2,6,32.53330011,103.9982999,127.5209824,21.51805185,55.66727994,65.53116,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.75,59,14,69.5,76.75,410.25,41.25,88.5,4.25,54.25,55,36,5.75,77.5,108.75,114,124.25,103.75,2092.75,223,446.5,1325.75,53.75,81.75,304,0
1,2,7,25.185515,88.68040718,133.1469842,20.48489945,47.69887131,45.95184,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,5.75,24.75,82.5,2.5,75.25,279.25,133.75,52.25,49,54.75,8.75,42.5,17.25,30.5,144.5,38.25,135.25,27.75,588,1345,197.25,805.25,298.5,109.75,203.25,0
1,2,8,29.64040285,87.525172,132.7363184,20.44537408,49.44895608,42.8895,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,66,20.75,5,77.5,1041.5,59.5,24,16.25,49.5,5.25,163,25,4.5,64.25,57.75,165,34.5,681.75,263.75,408.25,123.25,164.75,158.75,316,0
1,2,9,30.06239094,96.06121078,126.0588527,20.64902423,51.36563081,72.50256,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,58.75,6.25,76.75,6.25,407.75,134,64.5,14.25,57.25,70.25,432.5,5.25,56.75,100.5,127.25,20.75,85.5,621.75,594.5,965.25,467.75,122.75,54.25,252.5,0
1,2,10,28.31412138,93.84114458,131.4325358,20.97236623,50.38159485,56.42838,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7.25,54,14.25,27.5,78,269,44,17,51.75,11,3,163.25,17,71.25,142.5,118,217.5,166.75,515.25,1013.75,452.75,61,234.5,117.25,658.5,0
