num_zones,num_iterations,occSch,hc,cc,bb,fn,lt,eq,RM4534_sensor,RM4532_sensor,RM4530_sensor,RM4528_sensor,RM4527_sensor,RM4525_sensor,RM4523_sensor,RM4522_sensor,RM4521_sensor,RM4514D_sensor,RM4514C_sensor,RM4514_sensor,RM4514B_sensor,RM4514A_sensor,RM4520_sensor,RM4524_sensor,RM4526_sensor,RM4535_sensor,RM4533_sensor,RM4537_sensor,RM4536_sensor,RM4539_sensor,RM4541_sensor,RM4543_sensor,RM4513_sensor,RM4500_sensor,RM4534_co2,RM4532_co2,RM4530_co2,RM4528_co2,RM4527_co2,RM4525_co2,RM4523_co2,RM4522_co2,RM4521_co2,RM4514D_co2,RM4514C_co2,RM4514_co2,RM4514B_co2,RM4514A_co2,RM4520_co2,RM4524_co2,RM4526_co2,RM4535_co2,RM4533_co2,RM4537_co2,RM4536_co2,RM4539_co2,RM4541_co2,RM4543_co2,RM4513_co2,RM4500_co2,RM4534_Tza,RM4532_Tza,RM4530_Tza,RM4528_Tza,RM4527_Tza,RM4525_Tza,RM4523_Tza,RM4522_Tza,RM4521_Tza,RM4514D_Tza,RM4514C_Tza,RM4514_Tza,RM4514B_Tza,RM4514A_Tza,RM4520_Tza,RM4524_Tza,RM4526_Tza,RM4535_Tza,RM4533_Tza,RM4537_Tza,RM4536_Tza,RM4539_Tza,RM4541_Tza,RM4543_Tza,RM4513_Tza,RM4500_Tza
1,2,1,84.63105361,105.6857627,125.1671836,18.57002113,52.03923996,53.7948,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,199,23.25,148,95.75,225.25,380,31.25,132.75,33,44.25,8.25,183.25,55.75,319.75,528.75,495,174,89,722,2166.75,268,566.75,323.75,420.5,350.75,0
1,2,2,85.60657502,99.21690341,126.8087363,18.48795961,49.54538951,47.034,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,137.25,157.5,142,10,205.5,560.75,211.5,123.25,45.75,43.75,33.75,426.5,43.5,380,42,108.75,87.5,104.5,1160.5,2166,479.5,577.5,508.75,131.25,515.25,0
1,2,3,85.72120948,105.1510947,123.8681264,18.85616086,54.64544429,58.09212,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.25,151,57.25,6,143.25,539,293.75,20.5,161.5,8.75,24.5,177.5,7.25,45.25,373,393.5,459,46.5,2230.25,394.5,530,181,355.75,331,695,0
1,2,4,86.63902744,117.7624796,118.2084865,19.00225257,59.64946351,77.95764,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,179.25,166.5,12.25,165.75,173.5,179.75,127.5,130.5,45.75,84.5,95.75,72.25,60.75,333.75,279.25,384.25,16.75,47.25,1124.75,1141,893.5,330,192.25,315,343,0
1,2,5,90.49060588,121.0677432,116.8879343,20.19098538,56.52316742,112.51224,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,181.25,121,5,127.5,189.75,293,297,31.75,12.25,8.5,96.25,82,58.75,68.5,408.25,173.25,328,422,564.5,776.25,1952.75,826.75,522.5,230.75,765.25,0
1,2,6,88.30012223,107.6484333,122.278564,19.48024494,55.66727994,65.53116,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.5,107,29.5,133,206.5,548.75,68,171,12.25,131.5,95.75,51.75,22.25,386.75,380,377.75,401.25,397.75,2262,407.5,523,1270.5,230,131.25,350.5,0
1,2,7,85.35551492,99.12349077,128.3072874,18.57104827,47.69887131,45.95184,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,15.75,42.25,145,4.75,180.5,381,218.75,89.25,166,127.75,18.75,73.5,68.25,67,494,83.75,333,46.5,708.75,1400,272.25,799.75,584.5,420.75,320,0
1,2,8,84.07797403,98.51430529,126.9234654,18.46811769,49.44895608,42.8895,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,148.25,39,13,189.75,1105,145.5,50.25,44.75,127.75,9,187,97.5,14.75,191.5,95.75,441,47.25,866.75,424.75,505,193.75,337.5,566.75,420.75,0
1,2,9,87.7388489,105.857613,120.6123695,19.17755796,51.36563081,72.50256,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.5,111.5,9.75,137.75,13.5,551,247,136.25,54.75,142,107,437,17.75,313.25,368.25,425.25,56,650,840,608.5,929.5,487.75,332.25,312.25,561.25,0
1,2,10,85.77313903,103.8939526,127.0212059,18.73110989,50.38159485,56.42838,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,16.5,112.75,24.25,47,187,381,91.5,36.75,155.75,28.75,5.5,179.5,50.75,370.5,454,286.75,626.75,575,660.5,1019.75,535.5,266,388.75,533.75,809.75,0
1,3,1,84.52715659,106.0702345,125.3498129,18.57211003,52.03923996,53.7948,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,198.75,24.25,137.25,95.75,225,380,31.25,132.75,33,44.25,8.25,183.25,56,320,529,495.25,173.75,89,722.25,2166.75,268,566.75,324,420.5,350.75,0
1,3,2,85.49754002,99.21754083,126.9685735,18.48362458,49.54538951,47.034,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,137.25,168.75,134.5,10,205.75,560.75,211.5,123.25,45.75,43.75,33.75,426.5,43.5,380,42,108.75,87.25,104.5,1160.5,2166,479.5,577.5,509,131.5,514.75,0
1,3,3,85.54958238,105.1420864,123.975197,18.85407473,54.64544429,58.09212,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,165,54.5,6,143,539,294,20.5,162.25,8.75,24.75,177.75,7.25,45.25,373,393.5,459,46.5,2230.75,394.5,530.25,181,355.75,331,695,0
1,3,4,86.45844674,117.7469222,118.3141727,18.9936506,59.64946351,77.95764,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,179,178.5,11.75,166,173.5,179.75,127.5,130.75,45.75,84.5,95.75,72.5,60.75,333,279.25,384.25,16.75,47.25,1124.75,1141,892.75,330,192.25,315,343.25,0
1,3,5,90.40984181,121.1695088,117.0720817,20.19145885,56.52316742,112.51224,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,181.5,129,5,127.5,189.75,292.75,297.25,31.75,12.25,8.5,96.25,82,58.75,68.5,408.25,173.25,327.75,422,564.5,776.25,1952.75,827,522.25,230.75,765.25,0
1,3,6,88.2292853,107.7479722,122.451434,19.48122297,55.66727994,65.53116,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.5,113.75,27.75,133,206.5,548.5,68,171,12.25,131.25,95.5,51.75,22.25,386.5,380,377.25,401,397.75,2261.75,407.5,522,1270.5,230,131.25,350.5,0
1,3,7,85.29666001,99.48818067,128.5236386,18.57296739,47.69887131,45.95184,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,15.75,44.25,137.75,4.75,180.5,381,219,89.25,166,127.5,18.75,73.5,67.75,67,494,83.75,333,46.5,708.75,1399.5,272.25,799.75,584.5,420.75,319.75,0
1,3,8,83.99083232,98.65612253,127.1053171,18.46704613,49.44895608,42.8895,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,153.25,36.5,13,189.75,1105,145.5,50.25,44.75,127.75,9,187,97.5,14.75,191.5,95.75,441,47.25,866.75,424.75,505.25,193.75,337.5,566.5,420,0
1,3,9,87.67247198,105.9804414,120.8134369,19.17865642,51.36563081,72.50256,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.75,118.5,9.25,138,13.5,551,247,136.5,54.75,141.5,107,437,17.25,313.5,368.25,425.25,56,650,840,608.5,929.5,487.5,332.25,312.25,561.25,0
1,3,10,85.68495833,103.8512369,127.2259935,18.72091448,50.38159485,56.42838,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,19,123.25,24,47.5,187.75,381.25,92.5,36.75,157,29,5.75,180,51.5,376.75,469.75,294.5,643,575,661.5,1019.75,537.5,268,389,533.75,842.5,0
1,4,1,84.54826066,105.7276208,125.2893688,18.57028061,52.03923996,53.7948,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,199,24.25,148,91.75,224.75,380,31.25,132.75,33,44.25,8.25,183,55.75,320,529,495,173.75,89,722.25,2166.75,268,566.75,324,420.5,350.75,0
1,4,2,85.53106501,98.8709914,126.8934497,18.4819362,49.54538951,47.034,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,137.25,168.75,142,9.25,205.5,560.75,211.5,123.25,45.75,43.75,33.75,426.5,43.5,380.25,42,108.75,87.25,104.5,1160.5,2166,479.25,577.5,509,131.25,515.25,0
1,4,3,85.57434197,104.8696087,123.8946262,18.85139699,54.64544429,58.09212,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,165.25,57.25,6,142.75,539,294,20.5,162.25,8.75,24.75,177.75,7.25,45.25,373,393.5,459,46.5,2230.5,394.5,530.25,181,355.75,331,695,0
1,4,4,86.48224323,117.7154659,118.2804462,18.99530147,59.64946351,77.95764,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,179.25,178.25,12.25,155,173,179.75,127.5,130.5,45.75,84.5,95.75,72.5,60.75,333.5,279.25,383.75,16.75,47.25,1124.75,1141,893.25,330.25,192.25,315,343.25,0
1,4,5,90.46057184,121.0510589,116.9954754,20.19067181,56.52316742,112.51224,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,181.5,129.25,5,122.75,189.75,293,297,31.75,12.25,8.5,96.25,82,58.75,68.5,408.5,173.25,328,422,564.5,776.25,1952.75,827,522.25,230.75,765,0
1,4,6,88.26385233,107.6561329,122.4030705,19.48162634,55.66727994,65.53116,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.5,114.25,29.75,125,206,548.5,68,171,12.25,131.25,95.5,51.75,22.25,386.5,380,377.5,401,397.75,2261.75,407.5,522,1270.5,230,131.25,350.25,0
1,4,7,85.27265942,99.02345599,128.4211362,18.57025432,47.69887131,45.95184,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,15.75,44.25,145,4.75,180.5,381,218.75,89.25,166,127.5,18.75,73.5,68.25,67,494.25,83.75,333,46.5,708.75,1400.25,272.25,799.75,584.5,420.75,319.75,0
1,4,8,84.00603487,98.34513467,127.0299837,18.46366717,49.44895608,42.8895,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,153.25,39,12.5,189.5,1105,145.5,50.25,44.75,127.75,9,187,97.5,14.75,191.5,95.75,441,47.25,866.75,424.75,505.25,193.75,337.5,566.25,420.25,0
1,4,9,87.70145928,105.7997406,120.7526123,19.17764267,51.36563081,72.50256,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.75,118.25,9.75,133.25,13.5,551,247,136.5,54.75,141.5,107,437,17.25,313.5,368.25,425.25,56,649.75,840,608.5,929.5,487.75,332.25,312.25,561.25,0
1,4,10,85.71873088,103.6040467,127.1730113,18.71925495,50.38159485,56.42838,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,19,123.25,24.75,45.5,187.75,381.25,92.5,36.75,157,29,5.75,180,51.5,376.75,469.5,294.5,642.5,575,661.5,1019.75,537.5,268,389,533.75,842.25,0
1,5,1,84.8697643,105.9134407,125.5958466,18.57977935,52.03923996,53.7948,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,199,24.25,148.5,95.75,215.75,380,31.25,132.75,33,44.25,8.25,183.5,56,320.25,528.75,495,173.75,89,722.25,2166.75,268,566.75,323.75,420.5,350.75,0
1,5,2,85.85253172,99.09320086,127.1974793,18.48916377,49.54538951,47.034,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,137,168.75,142.5,10,200,560.75,211.5,123,45.75,44,33.75,426.5,43.5,380.25,42,108.75,87.25,104.5,1160.5,2166,479.25,577.5,509.25,131.25,515.25,0
1,5,3,85.91010512,105.1132262,124.1995221,18.85905857,54.64544429,58.09212,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,165.25,57.25,6,135.75,538.5,293.75,20.75,162,8.75,24.75,177.5,7.25,45.25,373,393.5,458.75,46.5,2231,394.25,530.25,181,355.75,331,695,0
1,5,4,86.83207849,117.7363976,118.5632806,19.00242993,59.64946351,77.95764,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,179.25,178.5,12.25,165.75,164.5,179.75,127.5,130.75,45.75,84.5,95.75,72.5,60.75,333.25,279.25,383.5,16.75,47.25,1124.75,1141,893,330.75,192.25,315,343.25,0
1,5,5,90.84963023,121.2550162,117.3143081,20.20365556,56.52316742,112.51224,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,181.5,129.25,5,127.5,180.75,293,297.25,31.75,12.25,8.5,96.25,82,58.75,68.5,408.5,173.25,327.75,422,564.5,776.25,1952.75,827,522.25,230.75,765,0
1,5,6,88.61853096,107.756328,122.6840401,19.48815655,55.66727994,65.53116,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.5,114,29.75,133,197.25,548.25,68,171,12.25,131.25,95.5,51.75,22.25,386.5,380,377,400.25,397.75,2262.25,407.5,522,1270.5,230,131.25,350.5,0
1,5,7,85.5854946,99.27972578,128.7352266,18.57635561,47.69887131,45.95184,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,15.75,44.25,145,4.75,175.5,381,218.75,89.25,166,127.5,18.75,73.5,67.75,67,493.75,83.75,333,46.5,708.75,1400,272.25,799.75,584.5,420.75,319.75,0
1,5,8,84.32948235,98.72846286,127.3480074,18.47230514,49.44895608,42.8895,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,153.5,39,13,184.75,1104.75,145.75,50.25,44.75,128,9,187,97.5,14.75,191.5,95.75,441,47.25,866.75,425,505,193.75,337.5,566.25,420.25,0
1,5,9,87.98736125,105.8087121,121.0273374,19.18349484,51.36563081,72.50256,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.75,118.5,9.75,138,13.25,551,247,136.5,55.25,141.5,107,437,17.25,313.5,368.25,425.25,56,650.25,840,608.5,929.5,487.75,332.5,312.25,561.25,0
1,5,10,86.03225265,103.8414391,127.4815331,18.72895685,50.38159485,56.42838,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,19,123.25,24.75,47.5,180.75,381,92.5,36.75,157,29,5.75,180,51.5,376.75,469.75,294.5,641.25,575,661.75,1019.75,537.5,267.75,389.5,533.75,842.25,0
1,6,1,78.77991509,102.3927512,123.5619511,18.36173821,52.03923996,53.7948,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,199.25,24.25,147.5,96,216.5,278.75,31,132.75,32.75,44.25,8,180.5,54.5,317.5,524.75,491.5,173.75,89,720.75,2166.5,267.5,567,323.75,420,350.5,0
1,6,2,79.85128306,96.06517862,125.2021201,18.30134306,49.54538951,47.034,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,136.75,169,141.75,10,200.25,340.5,205.75,122.25,46,43,33.25,426.5,43.5,379.25,42.25,108.5,87,104.5,1160.5,2165.5,479.75,577,504.25,130,511.75,0
1,6,3,79.95114404,102.1639743,122.2024979,18.67704085,54.64544429,58.09212,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.25,165.25,57.75,6,135.5,313.75,284.25,21.25,161,8.75,24.75,177.75,7.25,45.25,371.5,391,455.5,46.5,2229.25,393.75,530,181.25,355,331,694.5,0
