num_zones,num_iterations,occSch,hc,cc,bb,fn,lt,eq,RM4534_sensor,RM4532_sensor,RM4530_sensor,RM4528_sensor,RM4527_sensor,RM4525_sensor,RM4523_sensor,RM4522_sensor,RM4521_sensor,RM4514D_sensor,RM4514C_sensor,RM4514_sensor,RM4514B_sensor,RM4514A_sensor,RM4520_sensor,RM4524_sensor,RM4526_sensor,RM4535_sensor,RM4533_sensor,RM4537_sensor,RM4536_sensor,RM4539_sensor,RM4541_sensor,RM4543_sensor,RM4513_sensor,RM4500_sensor,RM4534_co2,RM4532_co2,RM4530_co2,RM4528_co2,RM4527_co2,RM4525_co2,RM4523_co2,RM4522_co2,RM4521_co2,RM4514D_co2,RM4514C_co2,RM4514_co2,RM4514B_co2,RM4514A_co2,RM4520_co2,RM4524_co2,RM4526_co2,RM4535_co2,RM4533_co2,RM4537_co2,RM4536_co2,RM4539_co2,RM4541_co2,RM4543_co2,RM4513_co2,RM4500_co2,RM4534_Tza,RM4532_Tza,RM4530_Tza,RM4528_Tza,RM4527_Tza,RM4525_Tza,RM4523_Tza,RM4522_Tza,RM4521_Tza,RM4514D_Tza,RM4514C_Tza,RM4514_Tza,RM4514B_Tza,RM4514A_Tza,RM4520_Tza,RM4524_Tza,RM4526_Tza,RM4535_Tza,RM4533_Tza,RM4537_Tza,RM4536_Tza,RM4539_Tza,RM4541_Tza,RM4543_Tza,RM4513_Tza,RM4500_Tza
4,19,10,38.33367203,81.77874045,106.9251958,38.92794923,50.38159485,56.42838,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.25,0,0,0,0,0,0,44.5,551.75,90.5,138,388.25,657.25,109.75,45,176.5,41.5,7.5,188.25,78.25,453.75,646.5,320.5,1210,715.75,738,1013.75,510.25,285.5,386.25,1018.25,649.25,0
4,20,1,11.75453633,100.0111521,114.4467713,41.73536359,52.03923996,53.7948,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.25,0,0,0,0,0,0,214.25,30.25,222.25,319.5,531.25,303.75,33,186.5,44.75,69.25,10.25,339,116.5,447.25,713.5,529,248,89,773,2159.5,375.25,680,436.25,1059,341.75,0
4,20,2,7.146368107,98.53617214,114.7143028,41.3804618,49.54538951,47.034,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,140,233.75,188,33,474,389,244,165,47.75,64,40.75,429,77.75,471.75,44,108.5,124.25,110.25,1165.25,2158.25,512,679,1380.5,510.75,417.75,0
4,20,3,13.71785427,68.79462579,101.5344919,35.46296057,54.64544429,58.09212,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.25,300.25,82.75,15,636.25,452.5,476.25,29,220,15.75,34.75,204,19,47,493.5,520.25,895.25,46.25,2611.75,272.25,757.25,409.5,696.5,486.75,648.25,0
4,20,4,22.12548533,93.22557408,105.3550419,38.8231882,59.64946351,77.95764,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,212.25,289.5,17.5,657.25,534.75,110.5,167,194,58.75,200,139.75,101.75,161.25,679,319.5,423.5,19,47.25,1139.5,1148.75,2141.5,517,434.25,1015,347.25,0
4,20,5,8.61291943,104.2159892,103.1332627,41.32530021,56.52316742,112.51224,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,210.5,177.5,6.75,463,746,201,414.25,44.75,14,12.25,138,131.25,117.25,83,520.5,173.75,743.5,440.5,630.5,625,1922.5,852.75,806,809.25,735.75,0
4,20,6,12.1838101,84.81755964,106.614559,39.05349698,55.66727994,65.53116,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.5,166.75,47,404,571.75,423,93.25,260,16,241.25,145.5,63.5,48.75,653.5,437.75,435.25,650.75,423.5,2520.25,283.5,758,1436.75,493.5,626.25,351,0
4,20,7,16.51368499,89.65879346,120.3661669,41.8400229,47.69887131,45.95184,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18.5,62.25,245.75,13.75,450.25,315.25,282.75,125.75,216,234.5,26.5,105.25,141,93.5,590.5,86.25,450,47.25,789.75,1089.75,453,831.75,802,1044.75,281.25,0
4,20,8,37.35107076,85.27690042,122.0943457,41.11838371,49.44895608,42.8895,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.25,213.75,56.5,33.75,542,770.75,182,69,48.25,220.25,12,213.5,193.5,15,197,103.75,626.5,48,872,318.25,908.5,435.75,643.5,1270.25,408.25,0
4,20,9,23.76034648,82.30880418,104.2895639,37.80485139,51.36563081,72.50256,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.75,173.75,15.75,480,73.25,432,344.75,231,64.75,283.75,151.75,440.25,32.75,402.75,429.25,447.75,69.5,845.5,894,590.75,935.75,1869.75,587,920.25,506.75,0
4,20,10,25.92802888,74.16098872,108.5215837,37.64881965,50.38159485,56.42838,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,24.75,213.5,39.25,143.25,414.25,322.5,115.5,53.5,208,51,11,203.25,112.25,549.5,825,327.75,1279.75,632,709,1016.5,715.75,421.75,540.5,1238.75,892,0
4,21,1,18.99248759,87.43648686,105.1788204,42.00517095,52.03923996,53.7948,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.75,0,0,0,0,0,0,374.75,37.25,498.5,122,261.25,306,31.5,159.25,43,72.75,11.5,366.75,123.5,471.75,695.5,573.25,174.75,96,912,2161.25,448.75,682.25,353.5,729,346.5,0
4,21,2,2.30340992,105.3258483,111.6856568,41.67841023,49.54538951,47.034,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,242.25,414.75,288,12,236,417.25,240,145.75,52.5,62.25,42.75,432.5,78.75,506.5,45.25,109.5,87,114.5,1165.25,2160.5,544,681.25,696.25,235.75,441,0
4,21,3,24.43859325,66.59813928,107.7194425,40.26686681,54.64544429,58.09212,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.75,855.25,137.5,8,258,469.25,449.5,26.75,221.75,15.75,36,211.25,19.75,47,497,527.25,701,63.25,3083.5,272.5,707.25,413.75,423.75,466.25,673,0
4,21,4,27.68355542,77.21192935,100.3674378,40.79400368,59.64946351,77.95764,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,350,811.75,45,266.75,248.5,133,172,173.75,61.5,208.5,144,112.5,174.75,809.5,312.75,473.75,16.5,55.5,1151.75,1149,2045,517,315.5,920,363,0
4,21,5,7.209790081,106.962708,110.0130378,45.99779948,56.52316742,112.51224,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,472.5,378.5,12.75,182,257.75,214.25,375.75,38.75,15.5,14.75,136.25,132.75,123.25,87.25,550.5,174.75,542.25,517.25,848.5,631,1916.75,855,584.25,525.25,796.75,0
4,21,6,19.84372649,84.68693315,106.8382818,44.17348766,55.66727994,65.53116,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,333.25,139,186,266.5,405.75,74,212.5,14.5,226.25,138.75,67.5,41,608.5,404.5,457.75,492.25,545,3023.5,286,692.5,1442.25,296.75,475.5,354.75,0
4,21,7,14.55581174,85.17781483,120.7935158,44.61952973,47.69887131,45.95184,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,0,0,0,0,31.5,125,727,8,236.25,321.75,273.5,114.5,226,246,29,114.5,148,103.25,594.75,87.75,355.25,57,959.75,1136.25,484.75,839.75,621.75,782.25,300.5,0
4,21,8,29.93610099,62.32850645,109.8323037,40.37222182,49.44895608,42.8895,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.75,387.5,93.75,16.5,244.5,841.25,172.5,58.25,49.5,213.5,14,218.5,189.75,15,200.5,143.25,508.75,66,877,331.5,690.75,439.75,412.25,990.75,414.25,0
4,21,9,22.75148044,97.56013276,111.294278,45.65809031,51.36563081,72.50256,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.75,328.25,35.5,185.5,14.25,383.5,275.5,162.75,56.75,249.5,147.75,436.5,29.25,379.75,390,436.75,56,1052,1066.75,591.25,938.5,1848.25,365.25,750,467.25,0
4,21,10,26.20931559,89.35072255,119.0639474,45.13453818,50.38159485,56.42838,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.5,0,0,0,0,0,0,44.75,585.5,87.25,64.5,232.5,307.5,109,44.25,193.75,48,11,205,107.25,512,655.25,318.25,877.5,710.75,828.75,1017.5,694.75,419.75,412,1053.25,824.5,0
4,22,1,58.08010224,50.48755618,86.07968494,23.34228651,52.03923996,53.7948,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.75,0,0,0,0,0,0,458,39.75,601.25,345.5,556.5,343,71.5,420.25,51,69.5,10,395.25,121.25,599.25,1015,1339,261.25,105.5,1079.75,2145.75,501.5,635.5,553.75,431,376.5,0
4,22,2,38.10300152,43.64183176,86.51559838,22.05591698,49.54538951,47.034,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,0,0,0,0,0,0,300,572.5,425.75,33.5,487.25,508,612.25,466.75,70,67,40.25,436.25,87.25,648,86,167,128.75,125.25,1174.25,2147.25,665,637.25,1746.25,151.75,562.25,0
4,22,3,24.41913215,40.65138511,78.50616467,21.0129404,54.64544429,58.09212,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,793,161,14.25,625.5,502.75,1205.75,113.5,237.75,15.75,32.75,201.25,20,49.5,526.75,836.5,933.75,60,2986,467,717.5,223.5,593,347.5,699.25,0
4,22,4,39.68647565,55.87724322,84.86014001,23.33626757,59.64946351,77.95764,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,355.75,777,46.25,682.5,555.75,138.5,399,412.25,71.75,162,120.5,108.5,146,885.5,371.75,856.5,18.75,62.5,1148.5,1141.75,2055,413.25,439.5,337.75,378,0
4,22,5,15.47957096,68.09852634,87.48064522,25.44282046,56.52316742,112.51224,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,0,0,0,0,421.25,323,14.5,475,772,243,1170.75,137.75,20.5,14,117.5,124.75,115.5,125.75,686.25,341.5,765.25,500.5,978.75,801.5,1909.25,817.75,721.25,267.75,1051.5,0
4,22,6,23.25186035,55.99946587,94.00067469,24.67391051,55.66727994,65.53116,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.75,252.75,139.75,401.5,580.25,482.5,182.5,686.5,19.5,198.75,117.5,60,38.5,751,521.75,1013.75,673.5,467.75,3067,333,599.75,1259.5,361.25,168.5,358.25,0
4,22,7,34.44190792,44.30528763,92.39469186,23.59020384,47.69887131,45.95184,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,29.75,126.75,838.25,14,472.75,352.25,734.25,352.75,263.5,229.75,24.5,114.75,142,125.5,642.25,167.25,471.75,55.75,1082.5,2062.75,486,793.25,795.5,426.25,384.25,0
4,22,8,36.82976484,53.0776692,95.31249526,25.11052114,49.44895608,42.8895,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.25,367.25,118.75,34.75,560.5,887.5,404.75,148,51.25,201.25,11.75,210.75,169.75,15.5,205,219.25,658.5,64.5,891.5,533.75,770.75,229.75,539.75,645.5,471.5,0
4,22,9,26.61536715,55.00909249,85.01011271,22.14021699,51.36563081,72.50256,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.25,311.5,38.75,480.25,73.5,485.5,848,583,70.25,242.75,126,440.75,34.25,423.75,503,759.75,72.25,1012.75,1144.75,663.75,945,849,510.5,361.25,579,0
4,22,10,52.15272053,47.96357133,93.69254765,24.68594445,50.38159485,56.42838,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.75,0,0,0,0,0,0,44,561.25,94.5,147,428.25,345,212,114.5,231.5,52.5,10,203.25,106,590,1025.5,619.5,1343,716.5,895,1007.75,708.75,341.25,612,599.25,1251.5,0
4,23,1,45.54239415,81.74511951,96.68167099,31.88833289,52.03923996,53.7948,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,453.25,39.25,239.5,136.25,275.25,330.25,35,193.75,51,113.5,24,318.5,234,612.25,836.25,721,176.75,106,1023,2146.75,277.5,848.5,531.75,985,405,0
4,23,2,45.87386155,57.67837908,87.22355991,28.5431039,49.54538951,47.034,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,313,584.75,204.5,14.75,251.25,491.25,257,180,58.75,137.25,99,426.75,239.25,703.75,64,117.5,89.25,134.25,1174.25,2146,488.25,792.75,1823,525.25,647.5,0
4,23,3,26.01967735,64.41342302,89.73091378,28.42867116,54.64544429,58.09212,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.25,773,83,8.75,237,484.5,393.25,28.5,217.25,62.75,106.75,193.75,37.25,60.5,466.25,516.25,673.75,58.25,2950.75,458.75,519.25,311,584.5,455.25,759.5,0
4,23,4,29.17744064,111.4815917,91.89123482,33.18434311,59.64946351,77.95764,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,282.25,447.25,16.25,276.25,202.25,147.25,151.25,198,71.25,486.75,267.5,84,492.5,895,314.5,478,16.5,58.25,1144.75,1146.5,885.25,470.75,324.5,571.5,401.25,0
4,23,5,5.318998278,96.93725771,82.98321795,29.65405626,56.52316742,112.51224,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,329.75,236,7.25,188.25,212.5,224.25,324,43.5,13.25,38.25,324.5,95,361.25,132.5,524.25,178,509.5,495.75,677,691.5,1950.75,829.5,645.5,346,1911.75,0
4,23,6,34.48186473,70.39642872,88.7602241,30.45817653,55.66727994,65.53116,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.75,303,51,193.25,251.25,466.25,80.75,259.5,16.5,542.75,326.25,56.5,103.75,922.5,453.25,523.5,507.25,499.5,2938.5,442,509.75,1365,415.25,505.75,413.25,0
4,23,7,41.01136765,56.9871646,92.92268671,29.46867727,47.69887131,45.95184,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,32,126.75,256,7.25,238.5,340.25,278.5,135.25,232.75,422,60.5,105.75,347.25,133.25,621.75,87.25,364.75,62,1024.75,2036.5,290,837,880.75,960.5,462.25,0
4,23,8,36.27152098,52.56705153,91.12918781,29.23012901,49.44895608,42.8895,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,359.75,58.75,16.75,243.75,910.75,174.75,69.25,49.5,373.75,54,201.25,612,15.75,201.5,146.25,513.75,65.25,890.25,569.75,527.25,360.5,557.25,1235.25,902.5,0
4,23,9,20.61287169,73.78869097,88.17787074,30.22860785,51.36563081,72.50256,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,298.25,14.25,212,15.75,470.25,282.75,220.5,60.75,719.75,286.75,436.25,111.25,451.75,419,455.75,56,1007.5,911,644.25,916.5,1615.25,497.75,572.25,623.25,0
4,23,10,33.85640347,74.95039681,97.03408681,31.40085493,50.38159485,56.42838,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.5,0,0,0,0,0,0,44.25,548.5,41.5,69.5,217.5,326,105,50.25,202.25,120.5,21,189,302.5,615.5,765,338.5,920,714,727,1011.75,515.5,418.5,609.5,1012,1822.25,0
4,24,1,90.98854452,55.01512329,94.38779549,33.17741816,52.03923996,53.7948,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,227.25,32.5,190,114.25,262.25,320.75,70.25,411.75,86,163.25,69.5,1492.5,437.75,784,1195.75,1303,182.5,89.75,746,2158.5,275,614.75,342.25,1069.25,366.5,0
4,24,2,101.0977323,36.93328285,97.08289699,29.75343556,49.54538951,47.034,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.25,0,0,0,0,0,0,174.75,332.75,179.5,14.75,260.75,489.75,613.25,463.75,88.25,165.75,130.5,541,331.5,822,102.25,163.75,91.5,112.25,1160.75,2157,498.5,646.5,827,584.75,546.25,0
4,24,3,61.94025072,48.90345021,88.48312758,30.99357584,54.64544429,58.09212,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.25,359.25,72,5,206,443.5,1173,112.75,350.25,79.25,130,510.5,46.75,71.75,662.75,822.75,673.25,48,2328.75,291.5,510.5,227,410.25,487.75,689.25,0
4,24,4,78.63727692,59.17083822,95.00988468,32.06631536,59.64946351,77.95764,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,221.75,406.25,16.5,211,231.5,122.5,393,399.25,135.5,617.75,403.5,413.25,716,1123.75,457.25,829.75,16.75,48.5,1126.5,1157,947.25,391,267.25,1019.5,358,0
4,24,5,66.93035047,65.22436182,91.23681058,30.25567896,56.52316742,112.51224,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,0,0,0,0,232.5,226,6.75,165.5,270,235,1169.75,138,71.75,44,438.75,359.75,513.25,157.25,847.75,337.25,681.75,471.25,619.5,665,1937.25,824.5,596.25,822.5,999.5,0
4,24,6,51.68340181,56.32907849,97.32666992,33.71581588,55.66727994,65.53116,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.25,198,40.5,154,258.75,453,181,682,29,698.25,432.5,271.75,135,1060,614.5,1009.5,541.25,454.25,2402.5,303.5,507.5,1271.5,272.5,625.25,357.25,0
4,24,7,81.07894107,37.9153848,99.51358281,31.22183355,47.69887131,45.95184,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75,0,0,0,0,21.25,104.75,215.5,6.5,243.25,342.25,728.25,355.25,456.25,552.25,88.5,467.75,479.25,159.5,799.25,165,373.75,48.5,783.75,1283.5,291.25,802.75,628,1052.75,364.75,0
4,24,8,75.54875445,66.19879123,98.67528453,33.96984769,49.44895608,42.8895,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,243,45.5,13.25,227.75,768.75,394.75,149.5,62.25,415,48.75,482.25,652.25,16.25,223.25,212.75,503.75,50,867.25,370.5,523,230.75,361.5,1263.75,437.75,0
4,24,9,79.3268447,42.46422389,88.19655104,30.04217034,51.36563081,72.50256,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.75,219,14,174.75,18.5,469,841.5,583.25,96.25,1008.25,412,522.75,134.25,557,620.25,750.5,57.5,963.25,875.25,587.25,912.25,1042.25,380.5,920.25,573.5,0
4,24,10,101.6569697,47.52450056,94.5278183,29.78109697,50.38159485,56.42838,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.75,0,0,0,0,0,0,25.5,279.75,33.5,57.25,234.5,330.5,209.5,112.5,347.25,139.5,28.75,506.75,447,732.75,1242.25,606,1040.25,638.75,692.5,1018,515.5,343,427,1282.75,1027.5,0
4,25,1,3.223470487,115.5978153,117.3884298,51.3922303,52.03923996,53.7948,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.75,0,0,0,0,0,0,219.25,26.5,175.75,103,221,319.75,31.5,181.25,43,63,10,317.75,99.25,418.5,702,608.5,177,89,729.75,2156.75,419.25,719.75,348,722.5,339,0
4,25,2,21.45938618,138.4684819,130.5891608,52.91861949,49.54538951,47.034,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.25,0,0,0,0,0,0,144.25,207,164.75,10.25,201,500.75,209.5,165.5,48.5,64.25,38.75,431.75,74.5,468.25,44.5,111,89.25,107.75,1158.75,2150.25,523.75,650.25,529.75,212.25,416.75,0
4,25,3,20.78755538,125.5185665,132.5012594,54.92287232,54.64544429,58.09212,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.75,234.5,69.25,6,177.5,492.25,341.25,29.25,205,14.75,35.5,197.25,16.25,47,459.5,488,656.75,46.5,2391,432,695.75,315.75,385.75,425,654.5,0
4,25,4,6.841150678,135.2925627,122.0293952,54.73019366,59.64946351,77.95764,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,202.25,233.75,14.75,183.75,185.75,143.75,138,180.25,61.75,166.5,131.5,101.5,133.25,563,311,436.75,16.75,47.25,1126,1129.25,1764.75,465.25,245.5,779.75,343.5,0
