Timestamp,VAV_01,VAV_02,VAV_03,VAV_04,VAV_05,VAV_06,VAV_07,VAV_08,VAV_09,VAV_10,VAV_11,VAV_12,VAV_13,VAV_14,VAV_15,VAV_16,VAV_17
2019-04-25 1:00,236.0713348,475.2562256,61.38310623,572.8242798,378.0640247,0,0,0,468.948761,371.6734009,409.3708191,449.0489807,62.5463295,55.54266739,0,36.76865768,35.10184479
2019-04-25 2:00,161.3199615,475.7102966,61.92882156,567.2224731,374.3668322,0,0,0,272.1622925,253.3636169,276.2293701,451.9002991,63.10124969,55.25061798,0,38.7299118,34.87030029
2019-04-25 3:00,168.1305084,484.086853,61.21226501,561.6964111,370.7196313,0,0,0,441.0550842,384.327179,447.3343811,445.410553,61.34630585,55.55111694,0,36.84886551,34.69501114
2019-04-25 4:00,154.4086151,472.8432007,61.67687225,572.5794067,377.9024084,0,0,0,414.6219177,353.6437988,392.2989807,451.1593933,64.10262299,55.25061798,30.86395645,37.18949509,35.40470505
2019-04-25 5:00,269.9851379,479.5898743,61.26649475,562.8145142,371.4575794,0,0,0,276.1974487,264.282959,298.0185852,455.4948425,59.5601387,55.25061798,0,38.4182663,34.92153168
2019-04-25 6:00,161.6150513,478.5008545,62.06412888,562.8815308,371.5018103,0,0,0,376.4950867,326.5733337,425.3984985,449.2695313,64.23173523,55.25061798,0,37.51107407,35.49850464
2019-04-25 7:00,161.9448853,480.1124573,61.69961548,568.928772,375.4929895,0,0,0,429.7442627,375.9235535,414.1534729,452.9432373,63.36626434,55.25061798,0,37.38432312,34.88204956
2019-04-25 8:00,159.5807495,479.4621582,62.31053543,567.2848511,374.4080017,93.31880951,83.55226135,181.0083618,257.9520874,243.5915985,250.2272034,444.0286255,64.30284882,130.1809082,68.80365753,449.47052,85.66860962
2019-04-25 9:00,161.570755,473.165863,62.70129013,568.4216309,375.1582764,156.1680908,86.80060577,158.3381042,366.9849243,340.8782959,421.6244507,454.8277283,99.66648865,128.1668243,137.9720459,445.5193176,87.00050354
2019-04-25 10:00,547.9790649,472.9006958,61.2391777,558.7283325,368.7606995,94.12414551,87.83937836,172.655426,450.8591614,365.6576843,426.1979675,446.4014282,251.515976,130.3623657,76.27789307,448.7881775,98.91510773
2019-04-25 11:00,363.9082642,479.6993103,62.59805679,579.9390259,382.7597571,83.84121704,82.39289856,172.0113068,317.1435547,287.6553345,317.1233215,452.4224243,279.6230469,299.5774536,75.8864212,439.1043701,84.55096436
2019-04-25 12:00,380.611084,479.161499,62.12649536,567.2947998,374.4145679,100.3747482,100.1870651,205.3765869,394.1811523,347.3613892,426.7269287,447.8858643,252.563385,396.1402893,113.2153397,441.3693848,87.27899933
2019-04-25 13:00,347.9599609,473.8630066,61.55406952,573.6120605,378.5839599,135.2684937,84.27240753,205.4644012,384.3725586,334.4393311,384.1585388,447.3807983,257.9369812,210.3141174,76.27789307,442.3661804,137.6749573
2019-04-25 14:00,160.4936371,477.807312,63.16280365,572.9430542,378.1424158,142.3511963,108.7046127,199.9153442,363.744812,305.7361755,364.0009766,450.1721802,272.3246765,128.4882355,152.9888763,453.4324951,137.6142426
2019-04-25 15:00,592.2527466,481.4758301,110.1121674,573.9986572,378.8391138,146.0191193,126.3670197,252.4749908,482.169342,406.3088379,438.6165466,442.9797974,237.2714844,362.353302,158.9742432,442.1912231,126.8399429
2019-04-25 16:00,668.4202881,483.5986328,175.593811,563.9268188,372.1917004,256.4151917,274.4593811,562.5658569,509.2598267,398.0420532,448.1749268,449.117218,239.6152039,132.2319336,239.1510315,450.1920776,206.259903
2019-04-25 17:00,665.7207031,487.8532715,174.7495422,567.3985596,374.4830493,213.2352295,259.6940613,498.4128113,470.8650513,408.7714844,443.2366943,454.9083862,244.8749084,123.0359573,238.3275299,449.9636536,142.1204834
2019-04-25 18:00,641.5883179,467.8545837,212.2982788,568.407959,375.1492529,270.5169373,281.0135498,506.5540771,468.0873108,387.4899597,454.9446716,442.2371521,241.879364,129.0290527,196.3283234,426.0964966,84.4378891
2019-04-25 19:00,625.3153076,474.8294373,209.5427094,572.8815918,378.1018506,263.7136841,195.2205048,391.900116,464.4391174,410.585083,450.6098938,449.5126648,216.8374329,120.4394455,194.2452698,445.3170166,84.22618103
2019-04-25 20:00,598.4298706,479.4688416,67.96046448,568.8696289,375.4539551,147.7840881,126.4582291,249.9335785,468.662384,398.3895874,468.5744934,448.7120056,62.75922775,125.4591522,211.0760498,446.9163513,83.78411102
2019-04-25 21:00,443.1222534,475.9520264,62.52519608,577.5150757,381.15995,150.0891418,81.16507721,163.4585571,473.0840149,405.2960815,471.953949,448.130249,62.79076386,124.4476395,136.8983765,451.9290161,85.73969269
2019-04-25 22:00,263.1034241,479.9753418,62.71318054,570.8136597,376.7370154,0,0,0,198.5428925,197.7501373,186.2776947,441.6355286,60.26092529,55.53613281,75.90828705,39.70380783,34.69501114
2019-04-25 23:00,376.8175964,471.3677673,62.0167923,557.8182983,368.1600769,0,0,0,315.0372925,281.7211609,312.0960388,442.7747498,59.83330154,55.25061798,33.84513474,39.52927017,34.69501114
2019-04-26 0:00,282.5343323,483.7458496,62.75268936,573.7939453,378.7040039,0,0,0,328.7974548,295.8417969,340.8781128,452.2685852,62.17893219,55.25061798,0,37.73756409,34.69501114
2019-04-26 1:00,344.5101929,476.5375061,62.78081512,576.0094604,380.1662439,0,0,0,335.0747375,300.8822327,332.5508118,452.0068359,61.5091362,55.66584396,0,36.39143372,34.69501114
2019-04-26 2:00,165.3211212,476.0063477,62.89761734,566.0080566,373.5653174,0,0,0,417.3128357,334.7019959,374.3996277,452.8344116,59.37138748,55.25061798,0,37.01425934,34.9770546
2019-04-26 3:00,162.3699646,477.1556396,63.35391235,566.7297363,374.041626,0,0,0,358.9642029,317.1052246,350.4814148,446.7692261,61.35364532,55.25061798,0,36.94649124,34.69501114
2019-04-26 4:00,160.5858765,476.8566284,63.14877701,563.8549805,372.1442871,0,0,0,249.4814911,251.6791382,271.85672,455.9961243,65.71257019,55.25061798,0,38.71827698,35.25640869
2019-04-26 5:00,151.1972809,466.6163635,63.09791946,574.7964478,379.3656555,0,0,0,411.5821228,358.9558105,419.7297363,453.5863037,60.41431046,55.25061798,31.6801815,36.52636719,35.66593552
2019-04-26 6:00,165.1479797,485.19104,62.70480347,575.2325439,379.653479,0,0,0,334.42099,293.789978,309.0655212,446.7192383,60.8319931,55.5336113,0,38.29254913,34.88204956
